Module	#	Kind	Table	Field #	Field Name	Level	Data Type	Length	XBRL GL Taxonomy Element	Referenced Table	Dictionary Entry Name	Description	Object Class Term Qualifier	Object Class Term	Property Term Qualifier	Property Term	Datatype Qualifier	Representation term	Associated Object Class Term Qualifier	Associated Object Class
O2C	37	ABIE	Sales Orders Lines	0					gl-cor:entriesType value = 'other' [entriesType] is a mandatory field; [other] is an enumerated value.<br>gl-cor:entriesComment value = 'ads:Sales_Orders_Lines_YYYYMMDD_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation.		ADS_ Sales Order Line. Details	"The Sales Orders Lines YYYYMMDD YYYYMMDD file contains line item detail for the sales orders included in the file Sales Orders YYYYMMDD YYYYMMDD. This file is optional, but is preferred unless the quantity of data is unmanageable. The file will have one record for each sales order line item."	ADS	Sales Order Line		Tax3 Type				
O2C	37	RBIE	Sales Orders Lines	1	Sales Order ID	1	TEXT	100	gl-cor:documentReference with gl-cor:documentType = 'order- customer'	Sales_Orders	ADS_ Sales Order Line. Detail to Summary. Identifier. ADS_ Sales Order	"Unique identifier for each sales order. This ID may need to be created by concatenating fields (for example, document number, document type, and year) to uniquely identify each transaction."	ADS	Sales Order Line		Detail to Summary		Identifier	ADS	Sales Order
O2C	37	BBIE	Sales Orders Lines	2	Sales Order Line ID	1	TEXT	10	gl-cor:lineNumber		ADS_ Sales Order Line. ID	Identifier for sales order line number.	ADS	Sales Order Line		Identification		Identifier		
O2C	37	ASBIE	Sales Orders Lines	3	Sales Order Line Product ID	1	TEXT	25			ADS_ Sales Order Line. Product. ADS_ Inventory Product	"Unique identifier for each sales product. This ID may need to be created by concatenating fields (for example, business unit, product number, year, and so on) to uniquely identify each product."	ADS	Sales Order Line		Product			ADS	Inventory Product
O2C	37	BBIE	Sales Orders Lines	8	Sales Order Line Quantity	1	NUMERIC		gl-bus:measurableQuantity		ADS_ Sales Order Line. Quantity	Sales order line quantity.	ADS	Sales Order Line		Quantity		Quantity		
O2C	37	BBIE	Sales Orders Lines	9	Sales Order Line Unit of Measure	2	TEXT	25	gl-bus:measurableUnitOfMeasure		ADS_ Sales Order Line. Unit Of Measurement. Code	Sales order line base unit of measure.	ADS	Sales Order Line		Unit Of Measurement		Code		
O2C	37	BBIE	Sales Orders Lines	10	Sales Order Line Unit Price	1	NUMERIC		gl-bus:measurableCostPerUnit		ADS_ Sales Order Line. Unit Price. Amount	Sales order line price per unit.	ADS	Sales Order Line		Unit Price		Amount		
O2C	37	ASBIE	Sales Orders Lines	11	Local Currency Amount						ADS_ Sales Order Line. Monetary Amount. ADS_ Local Currency Amount		ADS	Sales Order Line		Monetary Amount			ADS	Local Currency Amount
O2C	37	ASBIE	Sales Orders Lines	19	SegmentX						ADS_ Sales Order Line. Classified. ADS_ SegmentX		ADS	Sales Order Line		Classified			ADS	SegmentX
O2C	38	ABIE	Invoices Generated	0					"gl-cor:entriesType value = 'other' [entriesType] is a mandatory field; [other] is an enumerated value.<br>gl-cor: entriesComment value = 'ads:Invoices_Generated_YYYYMMDD_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation.<br>* As invoices often reflect shipments, and shipments may cross orders, association of each invoice line from the order or shipment associated with the originating order number will appear as an independent entryDetail to differentiate between order lines (with originating order information) and invoice lines (without originating order information, associated by entry header groupings)."		ADS_ Invoice Generated. Details	"The Invoices Generated YYYYMMDD YYYYMMDD file contains, at a minimum, all invoices generated during the period under review. The auditor should use his or her judgment in deciding which historical invoices to include. The flat format file will have one record for each sales order associated with each invoice. For example, if an invoice includes items from three sales orders, there will be three records for that invoice - one for the items in the invoice associated with each of the three sales orders. XBRL GL leverages the gl-taf:originatingDocumentNumber to associate gl-cor:entryDetail lines with associated trade documents; however, the design can use separate gl-cor:entryHeader records for greater comparability with the flat-file format."	ADS	Invoice Generated						
O2C	38	BBIE	Invoices Generated	1	Invoice ID	1	TEXT	100	gl-cor:documentReference		ADS_ Invoice Generated. ID	"Unique identifier for each invoice. This ID may need to be created by concatenating fields (for example, document number, document type, and year) to uniquely identify each transaction. The same ID must be used for all tables with invoice data (Invoices Generated YYYYMMDD YYYYM MDD, Open Accounts Receivable YYYYMMDD, AR Cash Application YYYYMMDD YYYY MMDD, and AR Adjustments YYYYMMDD YYYYMMD D)."	ADS	Invoice Generated		Identification		Identifier		
O2C	38	BBIE	Invoices Generated	2	Invoice Number	1	TEXT	100	gl-cor:documentNumber with gl-cor:documentType = 'invoice'		ADS_ Invoice Generated. Identification Number. Code	Identification number for an internally generated invoice.	ADS	Invoice Generated		Identification Number		Code		
O2C	38	BBIE	Invoices Generated	3	Invoice Date	1	DATE		gl-cor:documentDate		ADS_ Invoice Generated. Issue Date	"The date of the invoice, regardless of the date the invoice is entered. This is the date from which the due date is calculated based on the invoice terms."	ADS	Invoice Generated		Issue Date		Date		
O2C	38	BBIE	Invoices Generated	4	Invoice Fiscal Year	1	TEXT	4	gl-bus:fiscalYearEnd		ADS_ Invoice Generated. Fiscal Year. Code	"Fiscal year in which the Invoice Date occurs - YYYY for delimited, CCYY-MM-DD fiscal year end (ISO 8601) for extensible business reporting language global ledger taxonomy framework (XBRL GL)."	ADS	Invoice Generated		Fiscal Year		Code		
O2C	38	BBIE	Invoices Generated	5	Invoice Period	1	TEXT	10	gl-bus:postingCode		ADS_ Invoice Generated. Period. Code	"Fiscal period in which the Invoice Date occurs. Examples include W1 - W53 for weekly periods, M1 - M12 for monthly periods, and Q1 - Q4 for quarterly periods."	ADS	Invoice Generated		Period		Code		
O2C	38	BBIE	Invoices Generated	6	Invoice Due Date	1	DATE		gl-cor:MaturityDate		ADS_ Invoice Generated. Due Date	The date payment is due from the customer. Aging of a receivable is usually calculated based on this date.	ADS	Invoice Generated		Due Date		Date		
O2C	38	RBIE	Invoices Generated	7	Sales Order ID	1	TEXT	100	gl-taf:originatingDocumentNumber with gl-taf:originatingDocumentType = 'order-customer'*	Sales_Orders	ADS_ Invoice Generated. Originating. ADS_ Sales Order	"Sales order ID for invoiced items. Must match Sales Order ID in the Sales Orders YYYYMMDD YYYYMMDD file. If no sales order, leave blank."	ADS	Invoice Generated		Originating			ADS	Sales Order
O2C	38	RBIE	Invoices Generated	8	Business Unit Code	1	TEXT	50	gl-cor:organizationidentifier	Business_Unit_Listing	ADS_ Invoice Generated. Auditing. ADS_ Business Unit	"Used to identify the business unit, region, branch, and so on at the level that financial statements are being audited. Must match a Business Unit Code in the Business Unit Listing file."	ADS	Invoice Generated		Auditing			ADS	Business Unit
O2C	38	RBIE	Invoices Generated	9	Customer Account ID	1	TEXT	100	gl-cor:identifierCode with gl-identifierType = 'customer'	Customer_Master	ADS_ Invoice Generated. Payer. ADS_ Customer	Identifier of the customer from whom payment is expected or to whom unused credits have been applied. Must match a Customer Account ID in the Customer Master Listing YYYYMMDD file.	ADS	Invoice Generated		Payer			ADS	Customer
O2C	38	BBIE	Invoices Generated	10	Terms Discount Percentage	2	NUMERIC		gl-cor:terms		ADS_ Invoice Generated. Terms Discount Percentage	"The discount percentage the customer may take if an invoice is paid before a certain number of days. In the flat file, terms are represented as digits to one decimal place (for example, 10% would be represented as 10.0). In extensible business reporting language global ledger taxonomy framework (XBRL GL), the three fields Terms Discount Percentage, Terms Discount Days and Terms Due Days would be entered in the form 'xx.x% dd Net dd,' such as 2% 10 Net 30 for 2% discount if paid within 10 days, with the net due in 30 days."	ADS	Invoice Generated		Terms Discount Percentage		Percentage		
O2C	38	BBIE	Invoices Generated	11	Terms Discount Days	2	NUMERIC		See description for field # 10		ADS_ Invoice Generated. Terms Discount Days. Numeric	"The number of days from the invoice date the customer has to take advantage of discounted terms. Terms are represented as digits with no decimal places (for example, nnn)."	ADS	Invoice Generated		Terms Discount Days		Numeric		
O2C	38	BBIE	Invoices Generated	12	Terms Due Days	2	NUMERIC		See description for field # 10; explicit in gl-cor:maturityDate		ADS_ Invoice Generated. Terms Due Days. Numeric	The number of days allowed to meet the obligation before an invoice becomes overdue.	ADS	Invoice Generated		Terms Due Days		Numeric		
O2C	38	ASBIE	Invoices Generated	13	Entry Operation						ADS_ Invoice Generated. Transaction. ADS_ Entry Operation		ADS	Invoice Generated		Transaction			ADS	Entry Operation
O2C	38	BBIE	Invoices Generated	22	Grouping Code	2	TEXT	100	gl-bus:batchID		ADS_ Invoice Generated. Grouping Code. code	"Grouping mechanism for related items in a batch or grouping of invoices, such as the invoice grouping found in certain ERP systems"	ADS	Invoice Generated		Grouping Code		code		
O2C	38		Invoices Generated	22.5	NOTE: THE FOLLOWING FIELDS MAY BE OMITTED IF DETAILED (LINE ITEM) DATA IS PROVIDED						ADS_ Invoice Generated. 		ADS	Invoice Generated						
O2C	38	ASBIE	Invoices Generated	23	Multi Currency Amount				gl-muc:multicurrencyDetail		ADS_ Invoice Generated. Monetary Amount. ADS_ Multi Currency Amount		ADS	Invoice Generated		Monetary Amount			ADS	Multi Currency Amount
O2C	38	ASBIE	Invoices Generated	29	Charged TaxN	1					ADS_ Invoice Generated. Charged. ADS_ Charged TaxN	"Code for Tax1 type (for example, Sales, VAT). This field should agree with the Regulator Code field in the Tax Table YYYYMMDD"	ADS	Invoice Generated		Charged			ADS	Charged TaxN
O2C	38	ASBIE	Invoices Generated	38	SegmentX						ADS_ Invoice Generated. Classified. ADS_ SegmentX		ADS	Invoice Generated		Classified			ADS	SegmentX
O2C	39	ABIE	Invoices Generated Lines	0					"gl-cor:entriesType value = 'other' [entriesType] is a mandatory field; [other] is an enumerated value.<br>gl-cor: entriesComment value = 'ads:Invoices_Generated_Lines_YYYYMMDD_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation.<br>* As invoices often reflect shipments and shipments may cross orders, association of each invoice line from the order or shipment associated with the originating order number will appear as an independent entryDetail to differentiate between order lines (with originating order information) and invoice lines (without originating order information, associated by entry header groupings.)"		ADS_ Invoice Generated Line. Details	"The Invoices Generated Lines YYYYMMDD YYYYMMDD file contains line item detail for the invoices included in the file Invoices Generated YYYYMMDD YYYYMMDD. This file is optional, but is preferred unless the quantity of data is unmanageable. The file will have one record for each invoice line item or sales order line item combination. Usually, each invoice line item will relate on only one sales order line item, and therefore this file will have one record for each invoice line item. In those rare cases in which an invoice line item relates to multiple sales order line items, this file will have one record for each sales order line item related to the invoice line item."	ADS	Invoice Generated Line						
O2C	39	RBIE	Invoices Generated Lines	1	Invoice ID	1	TEXT	100	gl-cor:documentReference	Invoices_Generated	ADS_ Invoice Generated Line. Related. ADS_ Invoice Generated	"Unique identifier for each invoice. This ID may need to be created by concatenating fields (for example, document number, document type, and year) to uniquely identify each transaction. The same ID must be used for all tables with invoice data (Invoices Generated YYYYMMDD YY YYMMDD, Open Accounts Receivable YYYYMM DD, AR Cash Application YYYYMMDD Y YYYMMDD, and AR Adjustments YYYYMMDD YYYY MMDD)."	ADS	Invoice Generated Line		Related			ADS	Invoice Generated
O2C	39	BBIE	Invoices Generated Lines	2	Invoice Line ID	1	TEXT	10	gl-cor:lineNumber*		ADS_ Invoice Generated Line. ID	Line item number of the invoice.	ADS	Invoice Generated Line		Identification		Identifier		
O2C	39	RBIE	Invoices Generated Lines	3	Sales Order ID	1	TEXT	100	"gl-taf:originatingDocumentNumber with gl-taf:originatingDocumentType = 'order-customer' * As invoices often reflect shipments and shipments may cross orders, association of each invoice line from the order or shipment associated with the originating order number will appear as an independent entryDetail to differentiate between order lines (with originating order information) and invoice lines (without originating order information, associated by entry header groupings.) "	Sales_Orders	ADS_ Invoice Generated Line. Originating. ADS_ Sales Order	"Sales order ID for invoiced items. Must match Sales Order ID in the Sales Orders YYYYMMDD YYYYMM DD file. If no sales order, leave blank."	ADS	Invoice Generated Line		Originating			ADS	Sales Order
O2C	39	RBIE	Invoices Generated Lines	4	Sales Order Line ID	1	TEXT	10	gl-cor:lineNumber*	Shipments_Made_Lines	ADS_ Invoice Generated Line. Related. ADS_ Sales Order Line	"Identifier for sales order line number. Must match Sales Order Line ID used in Sales Orders Lines YYYYMMDD YY YYMMDD file. If no sales order, leave blank."	ADS	Invoice Generated Line		Related			ADS	Sales Order Line
